Soilcolor,Ph,K,P,N,Zn,S,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,TempMax_Winter,TempMax_Spring,TempMax_Summer,TempMax_Autumn,TempMin_Winter,TempMin_Spring,TempMin_Summer,TempMin_Autumn,Rainfall_Winter,Rainfall_Spring,Rainfall_Summer,Rainfall_Autumn,WindDir_10m,SoilMoisture_Top,CloudCover,WindSpeed_2m,SurfacePressure,Crop_Label,Seasonal Average (TempMax),Seasonal Average (TempMin),Unnamed: 31,Soil_Fertility_Index,Macro_to_Micro,Humidity_Avg,Rainfall_Avg,TempRange_Winter,TempRange_Spring,TempRange_Summer,TempRange_Autumn,TempMax_Avg,TempMin_Avg,Rainfall_Temp_Ratio
0.864,0.357,0.213,0.011,0.386,0.076,0.105,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.157,0.136,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.207,0.169,0.006,0.314,0.039,0.151,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.124,0.086,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.886,0.190,0.140,0.011,0.414,0.030,0.151,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.103,0.073,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.405,0.085,0.004,0.257,0.025,0.045,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.061,0.135,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.818,0.286,0.136,0.005,0.357,0.024,0.177,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.099,0.060,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.773,0.357,0.017,0.013,0.329,0.023,0.047,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.013,0.045,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.524,0.156,0.003,0.157,0.035,0.050,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.113,0.204,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.286,0.083,0.003,0.200,0.013,0.177,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.059,0.036,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.864,0.405,0.094,0.004,0.171,0.029,0.186,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.068,0.038,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.614,0.333,0.420,0.005,0.357,0.029,0.211,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.308,0.159,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.864,0.190,0.129,0.005,0.286,0.026,0.202,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.094,0.049,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.490,0.128,0.020,0.171,0.036,0.126,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.097,0.082,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.179,0.169,0.018,0.300,0.031,0.201,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,8.000,0.531,0.424,,0.127,0.067,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.614,0.512,0.072,0.006,0.257,0.037,0.044,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.051,0.113,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.568,0.512,0.099,0.003,0.171,0.020,0.000,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.071,0.611,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.568,0.571,0.101,0.004,0.229,0.035,0.000,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.073,0.463,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.568,0.752,0.117,0.004,0.229,0.024,0.000,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.085,0.645,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.568,0.733,0.103,0.009,0.214,0.031,0.000,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.076,0.517,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.310,0.054,0.003,0.286,0.037,0.028,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.038,0.117,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.364,0.230,0.008,0.300,0.068,0.000,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.169,0.622,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.202,0.188,0.007,0.257,0.037,0.177,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.138,0.082,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.393,0.199,0.010,0.243,0.053,0.060,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,8.000,0.814,0.783,,0.147,0.212,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.568,0.476,0.127,0.003,0.114,0.022,0.025,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,9.000,0.495,0.427,,0.091,0.297,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.605,0.039,0.018,0.086,0.018,0.071,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.031,0.055,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.864,0.552,0.098,0.002,0.229,0.026,0.107,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,9.000,0.495,0.427,,0.070,0.072,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.238,0.143,0.003,0.214,0.026,0.126,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,9.000,0.756,0.717,,0.103,0.089,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.405,0.264,0.009,0.271,0.035,0.067,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,9.000,0.814,0.783,,0.195,0.274,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.864,0.429,0.177,0.004,0.229,0.026,0.059,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,9.000,0.814,0.783,,0.129,0.215,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.568,0.448,0.163,0.007,0.171,0.035,0.088,0.217,0.626,1.000,1.000,1.000,0.960,0.782,0.998,1.000,1.000,0.917,1.000,0.137,0.245,0.653,0.221,1.000,0.464,0.904,0.080,0.886,9.000,1.000,1.000,,0.119,0.137,0.767,0.379,0.857,0.309,0.201,0.092,1.000,1.000,0.294
0.568,0.190,0.089,0.001,0.329,0.026,0.118,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,9.000,0.756,0.717,,0.063,0.059,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.769,0.208,0.038,0.129,0.042,0.059,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.161,0.246,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.493,0.111,0.001,0.229,0.031,0.076,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.079,0.109,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.568,0.238,0.105,0.015,0.329,0.013,0.093,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.079,0.097,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.238,0.289,0.027,0.329,0.026,0.152,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.218,0.155,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.864,0.238,0.047,0.001,0.329,0.018,0.067,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,9.000,0.495,0.427,,0.032,0.060,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.864,0.262,0.024,0.019,0.186,0.015,0.059,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,9.000,0.495,0.427,,0.020,0.050,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.614,0.917,0.190,0.008,0.300,0.027,0.169,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,9.000,0.992,0.745,,0.140,0.089,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
1.000,0.924,0.065,0.028,0.229,0.062,0.118,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,9.000,0.992,0.745,,0.053,0.045,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.636,0.948,0.136,0.008,0.229,0.033,0.237,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,9.000,0.992,0.745,,0.100,0.043,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.636,0.845,0.032,0.014,0.200,0.088,0.087,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,9.000,0.992,0.745,,0.024,0.027,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.636,0.926,0.113,0.004,0.129,0.038,0.186,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,9.000,0.992,0.745,,0.081,0.045,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.636,0.898,0.163,0.003,0.200,0.029,0.090,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,9.000,0.992,0.745,,0.118,0.137,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.659,0.195,0.050,0.007,0.171,0.015,0.075,0.331,0.279,0.626,0.515,0.990,0.915,0.863,0.961,0.731,0.726,0.752,0.701,0.270,0.116,0.233,0.000,0.189,0.357,0.972,0.017,0.754,9.000,0.992,0.745,,0.036,0.060,0.459,0.022,1.000,0.934,0.419,0.555,0.987,0.736,0.000
0.614,0.588,0.262,0.060,0.114,0.043,0.104,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,9.000,0.814,0.783,,0.207,0.199,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.614,0.688,0.187,0.056,0.143,0.083,0.093,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.150,0.140,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.690,0.162,0.005,0.157,0.029,0.042,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,9.000,0.814,0.783,,0.118,0.252,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.818,0.238,0.126,0.003,0.300,0.020,0.194,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.091,0.050,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.091,0.581,0.021,0.017,0.257,0.028,0.054,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.017,0.045,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.176,0.310,0.006,0.229,0.044,0.084,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.228,0.258,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.568,0.952,0.162,0.001,0.114,0.020,0.067,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.117,0.182,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.864,0.526,0.085,0.005,0.143,0.043,0.069,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,9.000,0.814,0.783,,0.061,0.089,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.614,0.690,0.182,0.008,0.143,0.024,0.084,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.134,0.167,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.310,0.623,0.111,0.343,0.487,0.177,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.488,0.153,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.864,0.571,0.291,0.005,0.357,0.055,0.143,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.213,0.149,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.614,0.850,0.252,0.113,0.129,0.053,0.067,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.214,0.279,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.864,0.360,0.500,0.012,0.200,0.109,0.146,1.000,1.000,0.976,0.962,0.872,0.842,0.498,0.822,0.721,0.744,0.898,0.728,1.000,0.930,0.963,0.916,0.968,0.750,1.000,0.008,0.879,9.000,0.814,0.783,,0.370,0.227,1.000,1.000,0.846,0.730,0.000,0.367,0.801,0.772,0.884
0.614,0.850,0.397,0.143,0.157,0.077,0.084,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.330,0.332,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.727,0.467,0.114,0.008,0.200,0.040,0.062,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.083,0.130,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.773,0.850,0.035,0.009,0.157,0.018,0.033,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.025,0.093,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.773,0.426,0.082,0.005,0.157,0.029,0.042,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.059,0.137,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.864,0.426,0.058,0.005,0.157,0.015,0.084,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.041,0.060,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.614,0.769,0.231,0.033,0.129,0.031,0.076,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.177,0.232,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.614,0.690,0.487,0.096,0.157,0.112,0.169,0.224,0.167,0.398,0.367,0.882,0.677,0.766,0.812,0.973,0.887,1.000,0.941,0.245,0.000,0.356,0.029,0.301,0.000,0.920,0.114,0.654,9.000,0.818,0.962,,0.384,0.209,0.304,0.093,0.713,0.000,0.112,0.000,0.803,0.957,0.089
0.864,0.310,0.196,0.004,0.529,0.051,0.126,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.143,0.113,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.614,0.452,0.074,0.003,0.371,0.031,0.059,0.681,0.600,0.525,0.547,0.742,0.517,0.102,0.369,0.397,0.413,0.441,0.443,0.824,0.718,0.836,0.692,0.194,0.750,1.000,0.014,0.425,9.000,0.531,0.424,,0.052,0.094,0.591,0.796,0.858,0.905,0.124,0.381,0.474,0.428,0.828
0.773,0.905,0.034,0.003,0.257,0.028,0.109,0.224,0.167,0.398,0.367,0.882,0.677,0.766,0.812,0.973,0.887,1.000,0.941,0.245,0.000,0.356,0.029,0.301,0.000,0.920,0.114,0.654,9.000,0.818,0.962,,0.023,0.026,0.304,0.093,0.713,0.000,0.112,0.000,0.803,0.957,0.089
0.614,0.667,0.189,0.004,0.100,0.029,0.067,0.295,0.246,0.276,0.290,0.726,0.380,0.091,0.175,0.450,0.460,0.343,0.455,0.633,0.352,0.542,0.247,0.249,0.786,1.000,0.034,0.247,9.000,0.467,0.439,,0.138,0.203,0.281,0.390,0.805,0.487,0.207,0.161,0.386,0.442,0.463
0.568,0.738,0.502,0.115,0.057,0.075,0.169,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.400,0.234,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.773,0.738,0.216,0.026,0.057,0.037,0.076,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.164,0.209,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.614,0.738,0.339,0.064,0.057,0.029,0.109,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.265,0.253,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.568,0.429,0.097,0.001,0.171,0.029,0.076,0.524,0.554,0.501,0.499,0.748,0.422,0.054,0.281,0.428,0.418,0.397,0.446,0.626,0.876,0.861,0.696,0.101,0.893,1.000,0.013,0.325,9.000,0.495,0.427,,0.069,0.097,0.527,0.816,0.848,0.689,0.128,0.286,0.427,0.431,0.867
0.568,0.714,0.120,0.010,0.057,0.027,0.037,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.088,0.215,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.773,0.595,0.117,0.010,0.029,0.020,0.050,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.086,0.175,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.864,0.667,0.100,0.008,0.029,0.019,0.053,0.547,0.659,0.671,0.727,0.773,0.557,0.114,0.378,0.490,0.510,0.435,0.530,0.482,1.000,1.000,1.000,0.040,1.000,1.000,0.029,0.460,9.000,0.568,0.498,,0.073,0.145,0.671,0.992,0.846,0.735,0.139,0.244,0.509,0.504,1.000
0.773,0.905,0.085,0.008,0.029,0.024,0.033,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.062,0.176,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.614,0.302,0.212,0.010,0.314,0.059,0.101,0.547,0.659,0.671,0.727,0.773,0.557,0.114,0.378,0.490,0.510,0.435,0.530,0.482,1.000,1.000,1.000,0.040,1.000,1.000,0.029,0.460,9.000,0.568,0.498,,0.157,0.147,0.671,0.992,0.846,0.735,0.139,0.244,0.509,0.504,1.000
0.614,0.595,0.413,0.092,0.029,0.037,0.059,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.328,0.497,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.568,0.905,0.388,0.045,0.029,0.044,0.067,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.296,0.396,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.614,0.667,0.177,0.031,0.000,0.046,0.059,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.136,0.206,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
0.614,0.667,0.097,0.015,0.000,0.019,0.043,0.161,0.161,0.282,0.290,0.794,0.433,0.255,0.347,0.585,0.605,0.537,0.633,0.327,0.089,0.460,0.152,0.249,0.393,1.000,0.028,0.311,9.000,0.569,0.597,,0.073,0.173,0.235,0.223,0.819,0.219,0.152,0.042,0.506,0.604,0.268
